RestaurantID,Res_identify,CountryCode,City,Cuisines,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating
18429392,Caf18429392,1,New Delhi,"North Indian, Chinese",Yes,No,No,No,2,20,950,3.5
18364239,Caf18364239,1,New Delhi,"Chinese, Continental",No,Yes,No,No,2,80,600,3.8
300815,Caf300815,1,New Delhi,"Cafe, Italian, North Indian",No,Yes,No,No,2,365,600,3.6
18322638,Can18322638,1,New Delhi,"Cafe, Fast Food",No,No,No,No,1,91,300,3.9
2215,Chi2215,1,New Delhi,"Chinese, Thai, Japanese, Tibetan",No,Yes,No,No,2,363,800,3.9
304162,Cho304162,1,New Delhi,"Street Food, Chinese, North Indian",No,Yes,No,No,2,364,600,3.6
18157395,Cra18157395,1,New Delhi,"North Indian, Chinese, Italian",No,Yes,No,No,2,176,700,3.9
309865,Fre309865,1,New Delhi,"North Indian, Chinese, Fast Food, Cafe",Yes,Yes,No,No,2,288,800,3.9
18249109,Gia18249109,1,New Delhi,"Ice Cream, Desserts",No,Yes,No,No,1,27,400,3.5
18355138,Gri18355138,1,New Delhi,Fast Food,No,Yes,No,No,1,26,300,3.7
300185,Hig300185,1,New Delhi,"Fast Food, Burger",No,Yes,No,No,1,115,300,3.5
300269,Kev300269,1,New Delhi,Fast Food,No,No,No,No,1,184,100,3.9
18398506,Mad18398506,1,New Delhi,"Cafe, North Indian, Chinese",No,No,No,No,2,67,800,3.6
313296,Nat313296,1,New Delhi,"Chinese, Thai, Continental, Fast Food, North Indian",Yes,Yes,No,No,2,117,750,3.9
18445781,Pap18445781,1,New Delhi,Cafe,No,No,No,No,1,25,250,3.6
18372705,Pir18372705,1,New Delhi,"Cafe, North Indian, Continental, Italian",No,Yes,No,No,2,43,700,3.7
4278,Sub4278,1,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,2,144,500,3.6
18312446,Sus18312446,1,New Delhi,"Sushi, Asian",No,Yes,No,No,2,74,800,3.7
18261701,The18261701,1,New Delhi,Cafe,No,No,No,No,1,142,300,3.9
18424602,The18424602,1,New Delhi,Cafe,No,No,No,No,2,35,800,3.9
18358164,The18358164,1,New Delhi,"Cafe, Continental, Mexican, Italian, North Indian, Chinese",Yes,No,No,No,2,177,800,3.7
18336204,Thi18336204,1,New Delhi,"Cafe, Continental, Italian, Chinese",No,No,No,No,2,83,550,3.6
18368002,Tin18368002,1,New Delhi,"Cafe, North Indian, Continental, Chinese",No,Yes,No,No,2,142,600,3.9
18245295,Upt18245295,1,New Delhi,"Cafe, Continental, Chinese, North Indian, Italian",Yes,Yes,No,No,3,244,1000,3.6
18268693,Vad18268693,1,New Delhi,Street Food,No,Yes,No,No,1,48,150,3.7
18472609,Cri18472609,1,New Delhi,"Fast Food, Beverages",No,No,No,No,1,3,300,1
300183,Piz300183,1,New Delhi,"Italian, Pizza",No,Yes,No,No,2,114,800,2.3
18216918,Wra18216918,1,New Delhi,"Chinese, Fast Food",No,Yes,No,No,1,41,350,2.2
306503,Big306503,1,New Delhi,"Cafe, Fast Food, Italian",No,No,No,No,2,3311,600,4.2
18291230,Bom18291230,1,New Delhi,"Street Food, South Indian",No,Yes,No,No,1,295,400,4.1
18418239,Bur18418239,1,New Delhi,"Burger, Fast Food",No,Yes,No,No,1,178,450,4.4
18391458,Caf18391458,1,New Delhi,"Cafe, Italian, Continental",No,No,No,No,2,49,600,4
18418358,Eat18418358,1,New Delhi,"Cafe, Italian, Continental, Mexican",No,No,No,No,2,37,800,4.1
18433610,Esp18433610,1,New Delhi,"Cafe, Continental, Italian",No,No,No,No,2,48,600,4
18391320,Fro18391320,1,New Delhi,"Desserts, Ice Cream",No,No,No,No,1,44,250,4
18222586,Pip18222586,1,New Delhi,"Cafe, North Indian, Chinese, Continental",No,Yes,No,No,2,355,650,4
18303832,QRO18303832,1,New Delhi,"Cafe, Continental, Italian, Chinese, North Indian",No,Yes,No,No,2,349,600,4.2
18349916,Sup18349916,1,New Delhi,"Cafe, Continental, Italian",No,Yes,No,No,2,530,600,4.2
18358675,TBH18358675,1,New Delhi,"Cafe, Continental, North Indian, Chinese, Mexican",No,Yes,No,No,2,107,700,4
312142,The312142,1,New Delhi,"Hyderabadi, Biryani, North Indian",No,Yes,No,No,2,295,650,4.2
307571,Woo307571,1,New Delhi,"Cafe, Fast Food, Italian, Chinese",Yes,Yes,No,No,2,1479,850,4.1
311340,You311340,1,New Delhi,"Cafe, Italian, Chinese, Continental",No,No,No,No,2,658,500,4.1
7849,A-O7849,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,4,200,2.9
304950,Cak304950,1,New Delhi,"Bakery, Desserts",No,No,No,No,2,15,600,3.1
304633,Cha304633,1,New Delhi,"Bakery, Desserts",No,No,No,No,1,7,300,3.1
5848,Cos5848,1,New Delhi,Cafe,No,No,No,No,2,53,600,3.4
18133471,Ind18133471,1,New Delhi,Chinese,No,No,No,No,2,49,500,3.2
18312609,The18312609,1,New Delhi,"Continental, Italian",No,Yes,No,No,2,100,700,2.6
18336481,Twi18336481,1,New Delhi,Mexican,No,Yes,No,No,2,69,850,3.4
18425760,Typ18425760,1,New Delhi,"North Indian, Continental",No,No,No,No,3,15,1000,2.9
18216936,Urb18216936,1,New Delhi,"North Indian, Chinese, Mughlai",No,Yes,No,No,2,40,550,2.5
528,Bar528,1,New Delhi,Cafe,No,Yes,No,No,2,104,650,3.6
18349937,Kev18349937,1,New Delhi,Beverages,No,No,No,No,1,18,400,3.6
782,Lit782,1,New Delhi,North Indian,No,No,No,No,1,85,200,3.7
312937,Mia312937,1,New Delhi,"Bakery, Desserts",No,No,No,No,2,47,800,3.9
18375411,Mah18375411,1,New Delhi,North Indian,No,No,No,No,1,1,300,1
18279458,Sug18279458,1,New Delhi,"Bakery, Mithai",No,No,No,No,1,2,200,1
18433987,Tip18433987,1,New Delhi,"Bakery, Fast Food",No,No,No,No,1,9,300,3.1
2228,Ala2228,1,New Delhi,Turkish,No,Yes,No,No,2,202,600,3.4
1643,Chi1643,1,New Delhi,Pizza,No,Yes,No,No,2,271,600,3.4
2910,Fas2910,1,New Delhi,Fast Food,No,No,No,No,1,203,250,3.4
7364,Kha7364,1,New Delhi,Mughlai,No,Yes,No,No,2,504,650,3.4
18429148,Pa 18429148,1,New Delhi,"Asian, Chinese, Thai, Japanese",No,No,No,No,4,268,2000,4.7
506,Bar506,1,New Delhi,Cafe,No,No,No,No,2,99,650,3.6
311103,Bin311103,1,New Delhi,"Korean, Beverages, Desserts",Yes,Yes,No,No,2,179,650,3.9
310916,Fat310916,1,New Delhi,"Pizza, Italian",No,Yes,No,No,3,298,1250,3.8
306545,Har306545,1,New Delhi,"Mediterranean, American, Asian",Yes,No,No,No,3,392,1600,3.6
3921,Joy3921,1,New Delhi,Chinese,Yes,Yes,No,No,3,385,1800,3.5
311634,Kev311634,1,New Delhi,Beverages,No,No,No,No,1,383,400,3.9
8877,L'O8877,1,New Delhi,"Bakery, Desserts, Fast Food",No,Yes,No,No,1,157,400,3.8
311756,Pit311756,1,New Delhi,"Healthy Food, Salad",No,Yes,No,No,2,217,600,3.7
311563,Sar311563,1,New Delhi,South Indian,No,No,No,No,2,197,500,3.9
9984,Sta9984,1,New Delhi,Cafe,No,No,No,No,2,725,700,3.9
1372,The1372,1,New Delhi,Cafe,No,No,No,No,2,417,700,3.7
9467,The9467,1,New Delhi,Cafe,No,No,No,No,2,127,700,3.6
311440,Hab311440,1,New Delhi,"Lebanese, Arabian, Moroccan",No,Yes,No,No,2,122,900,2.2
18424903,And18424903,1,New Delhi,"Italian, Mexican, Spanish, Thai, Vietnamese, Indonesian, American",Yes,No,No,No,4,130,2000,4.3
311749,Dro311749,1,New Delhi,Desserts,No,No,No,No,2,228,500,4.2
18268720,Elm18268720,1,New Delhi,"Cafe, Continental, Italian",Yes,No,No,No,3,61,1500,4
4271,Hí_4271,1,New Delhi,"Desserts, Ice Cream",No,No,No,No,2,649,700,4
305833,Kri305833,1,New Delhi,"Desserts, Beverages",No,Yes,No,No,1,734,350,4
307296,Mov307296,1,New Delhi,"Ice Cream, Desserts",No,Yes,No,No,2,135,650,4
2786,Pun2786,1,New Delhi,"North Indian, Mughlai",Yes,Yes,No,No,3,1971,1950,4.2
302422,Aap302422,1,New Delhi,"North Indian, Fast Food, South Indian",No,No,No,No,1,5,200,2.8
302418,Aay302418,1,New Delhi,"North Indian, Mughlai",No,No,No,No,1,14,450,3.1
302416,Agg302416,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,4,100,2.9
18343904,Amc18343904,1,New Delhi,North Indian,No,No,No,No,1,6,450,2.9
302369,Ana302369,1,New Delhi,North Indian,No,No,No,No,1,5,150,2.7
302425,Ann302425,1,New Delhi,Street Food,No,No,No,No,1,19,100,3.1
302399,Big302399,1,New Delhi,"North Indian, Chinese, Fast Food",No,No,No,No,1,22,300,3
302396,Cea302396,1,New Delhi,"North Indian, Mughlai",No,No,No,No,2,9,500,2.8
6224,Cha6224,1,New Delhi,Ice Cream,No,No,No,No,1,4,100,2.9
303906,Cha303906,1,New Delhi,North Indian,No,No,No,No,1,10,250,3
18291454,Cho18291454,1,New Delhi,Fast Food,No,No,No,No,1,4,300,2.9
302433,Dar302433,1,New Delhi,"North Indian, Mughlai",No,No,No,No,2,14,550,3
312810,Dil312810,1,New Delhi,"North Indian, Chinese, South Indian",No,No,No,No,1,34,400,3.3
310563,Dom310563,1,New Delhi,"Pizza, Fast Food",No,No,No,No,2,31,700,2.8
6228,Emp6228,1,New Delhi,Street Food,No,No,No,No,1,5,100,2.9
312671,Gia312671,1,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,8,400,3.1
18332676,Gol18332676,1,New Delhi,North Indian,No,No,No,No,1,6,300,3
18146396,Guf18146396,1,New Delhi,"Chinese, North Indian",No,No,No,No,1,14,300,3.2
18126077,Gul18126077,1,New Delhi,North Indian,No,No,No,No,2,25,600,3.3
308906,Hir308906,1,New Delhi,Mithai,No,No,No,No,1,19,200,3.3
302358,Hot302358,1,New Delhi,Chinese,No,No,No,No,1,27,300,3.3
302424,Jan302424,1,New Delhi,North Indian,No,No,No,No,1,40,150,3.3
302359,Mad302359,1,New Delhi,"South Indian, Fast Food",No,No,No,No,1,28,250,3.4
6206,Mit6206,1,New Delhi,North Indian,No,No,No,No,1,14,200,3
311371,Mr.311371,1,New Delhi,"Fast Food, Chinese",No,No,No,No,1,18,350,2.7
18128853,New18128853,1,New Delhi,"North Indian, Chinese, Street Food",No,No,No,No,1,5,350,2.8
307976,New307976,1,New Delhi,"Chinese, South Indian",No,No,No,No,1,11,300,2.8
6252,Par6252,1,New Delhi,North Indian,No,No,No,No,2,15,550,3.1
18128862,Piz18128862,1,New Delhi,"Pizza, Fast Food",No,No,No,No,1,6,450,2.8
307520,Piz307520,1,New Delhi,"Pizza, Fast Food",No,No,No,No,1,29,450,2.7
310689,Piz310689,1,New Delhi,"Pizza, Fast Food",No,No,No,No,1,9,400,3
308522,Pre308522,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,11,300,2.8
310807,Pri310807,1,New Delhi,"South Indian, Fast Food, Chinese",No,No,No,No,2,10,550,2.9
302442,Ram302442,1,New Delhi,Street Food,No,No,No,No,1,13,100,3.1
307986,Ram307986,1,New Delhi,Mithai,No,No,No,No,1,11,150,3.2
6219,Sha6219,1,New Delhi,North Indian,No,No,No,No,1,9,150,3
312773,Tit312773,1,New Delhi,"Street Food, Fast Food",No,No,No,No,1,6,200,2.9
308513,Vin308513,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,24,450,2.7
18378019,Vri18378019,1,New Delhi,"North Indian, Chinese, South Indian, Bakery",No,No,No,No,2,6,600,2.9
6218,Wal6218,1,New Delhi,"North Indian, Chinese",No,No,No,No,2,22,550,3.1
18428201,Cra18428201,1,New Delhi,Bakery,No,No,No,No,1,14,300,3.5
18294229,Aap18294229,1,New Delhi,North Indian,No,No,No,No,1,3,250,1
18350567,ADM18350567,1,New Delhi,North Indian,No,No,No,No,2,1,500,1
18423878,Agg18423878,1,New Delhi,"Mithai, Fast Food",No,No,No,No,1,2,200,1
308908,Agg308908,1,New Delhi,"Bakery, Mithai",No,No,No,No,1,2,100,1
302436,Agg302436,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,2,100,1
18423867,Agg18423867,1,New Delhi,"Mithai, Fast Food",No,No,No,No,1,1,300,1
18423872,Agg18423872,1,New Delhi,Mithai,No,No,No,No,1,1,150,1
18435811,Al-18435811,1,New Delhi,Mughlai,No,No,No,No,1,1,250,1
18332478,Apn18332478,1,New Delhi,"Chinese, North Indian",No,No,No,No,1,3,400,1
18423865,Bik18423865,1,New Delhi,"Mithai, Fast Food",No,No,No,No,2,2,500,1
18377919,Bik18377919,1,New Delhi,"North Indian, Chinese, South Indian",No,No,No,No,1,1,300,1
302411,Bik302411,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,1,100,1
18423869,Bit18423869,1,New Delhi,Street Food,No,No,No,No,1,2,200,1
18128874,Cha18128874,1,New Delhi,"Chinese, Street Food",No,No,No,No,1,2,150,1
18224540,Chi18224540,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,3,300,1
6230,Chi6230,1,New Delhi,"South Indian, Chinese",No,No,No,No,1,3,200,1
18377910,Chi18377910,1,New Delhi,Chinese,No,No,No,No,1,2,250,1
18128876,D F18128876,1,New Delhi,"Chinese, Fast Food, North Indian",No,No,No,No,1,3,400,1
307521,Da 307521,1,New Delhi,"North Indian, Street Food",No,No,No,No,1,3,300,1
18284473,Del18284473,1,New Delhi,North Indian,No,No,No,No,1,3,150,1
18481404,Dos18481404,1,New Delhi,"South Indian, Chinese",No,No,No,No,1,2,200,1
18435311,Ex-18435311,1,New Delhi,North Indian,No,No,No,No,1,1,400,1
18291465,Fan18291465,1,New Delhi,"Bakery, Desserts",No,No,No,No,1,1,100,1
18423140,Gar18423140,1,New Delhi,Mughlai,No,No,No,No,1,1,150,1
18423122,Hir18423122,1,New Delhi,Mithai,No,No,No,No,1,2,300,1
18438426,Hot18438426,1,New Delhi,Chinese,No,No,No,No,1,1,200,1
18435320,Hot18435320,1,New Delhi,Chinese,No,No,No,No,1,1,200,1
305626,Jai305626,1,New Delhi,Mithai,No,No,No,No,1,2,200,1
18423859,Jon18423859,1,New Delhi,"Bakery, Desserts",No,No,No,No,1,1,100,1
18423857,Lax18423857,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,0,150,1
18423876,Mad18423876,1,New Delhi,South Indian,No,No,No,No,2,3,500,1
302427,Meh302427,1,New Delhi,"North Indian, South Indian",No,No,No,No,1,2,200,1
18432109,Mr.18432109,1,New Delhi,"Bakery, Desserts",No,No,No,No,2,0,500,1
18438433,New18438433,1,New Delhi,"Street Food, Chinese",No,No,No,No,1,2,250,1
18128872,Piz18128872,1,New Delhi,"Fast Food, Pizza",No,No,No,No,1,3,350,1
18378042,Piz18378042,1,New Delhi,Pizza,No,No,No,No,1,2,250,1
18423863,Pra18423863,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,1,150,1
18378026,Pun18378026,1,New Delhi,North Indian,No,No,No,No,1,2,200,1
18378022,Sag18378022,1,New Delhi,"Bakery, Fast Food",No,No,No,No,1,2,300,1
18288644,Sar18288644,1,New Delhi,"Raw Meats, Fast Food, North Indian",No,No,No,No,1,3,150,1
18423870,Sou18423870,1,New Delhi,"Fast Food, South Indian",No,No,No,No,1,1,200,1
18435823,Sul18435823,1,New Delhi,Mughlai,No,No,No,No,1,0,300,1
18474418,The18474418,1,New Delhi,"Chinese, North Indian",No,No,No,No,1,3,350,1
18423861,Wah18423861,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,1,400,1
18435803,Yum18435803,1,New Delhi,"Pizza, Burger, Fast Food",No,No,No,No,1,2,250,1
18377912,Zai18377912,1,New Delhi,North Indian,No,No,No,No,1,3,300,1
312268,Ana312268,1,New Delhi,Tea,No,No,No,No,2,18,500,3.4
773,Sli773,1,New Delhi,"Italian, Pizza, Bakery",Yes,Yes,No,No,2,274,700,2.6
305147,The305147,1,New Delhi,Cafe,No,No,No,No,2,112,800,3.4
18337924,The18337924,1,New Delhi,"Cafe, North Indian, Chinese, South Indian",No,Yes,No,No,2,18,650,3.2
18481305,Urb18481305,1,New Delhi,North Indian,No,No,No,No,1,13,400,3.4
18180080,Gre18180080,1,New Delhi,Cafe,No,Yes,No,No,3,112,1100,4.6
18306545,Boo18306545,1,New Delhi,"Asian, North Indian",No,Yes,No,No,3,56,1100,3.8
303723,Caf303723,1,New Delhi,Cafe,Yes,Yes,No,No,3,260,1100,3.6
18222560,Hyd18222560,1,New Delhi,"Hyderabadi, North Indian",No,Yes,No,No,2,67,700,3.5
311483,Le 311483,1,New Delhi,"Cafe, Continental, Chinese, Italian",Yes,Yes,No,No,3,177,1200,3.8
305640,Ma 305640,1,New Delhi,"North Indian, Continental, Salad",No,No,No,No,1,43,400,3.6
18282007,Mum18282007,1,New Delhi,"North Indian, Italian, Continental",Yes,Yes,No,No,3,84,1000,3.5
301793,Old301793,1,New Delhi,Cafe,No,Yes,No,No,2,119,800,3.6
18350234,Spa18350234,1,New Delhi,Ice Cream,No,No,No,No,1,23,200,3.5
300969,Swe300969,1,New Delhi,"Desserts, Bakery",No,No,No,No,2,40,600,3.7
18161610,Thr18161610,1,New Delhi,Cafe,No,Yes,No,No,2,59,700,3.8
310502,Bat310502,1,New Delhi,"North Indian, Fast Food",No,Yes,No,No,2,82,700,2.3
18244555,Asi18244555,1,New Delhi,"Asian, Chinese, Thai, Vietnamese",No,Yes,No,No,3,264,1000,4.2
18466435,Bir18466435,1,New Delhi,"Biryani, Mughlai",No,Yes,No,No,2,24,700,4
18163906,Caf18163906,1,New Delhi,"Cafe, Continental, Italian",No,Yes,No,No,2,88,700,4
18421026,Hea18421026,1,New Delhi,Cafe,No,Yes,No,No,2,55,900,4
18291469,Pup18291469,1,New Delhi,"Cafe, Continental, Italian",No,Yes,No,No,3,165,1000,4.4
18322609,Rem18322609,1,New Delhi,"Cafe, Continental, Italian, Mexican",Yes,Yes,No,No,3,134,1000,4
307391,Sug307391,1,New Delhi,"Bakery, Desserts",No,Yes,No,No,2,292,500,4.2
18400746,The18400746,1,New Delhi,"North Indian, Mughlai",No,Yes,No,No,2,52,750,4.4
9417,The9417,1,New Delhi,"Cafe, Bakery, Italian",Yes,No,No,No,3,251,1000,4.1
18303719,Fus18303719,1,New Delhi,"South Indian, Fast Food",No,No,No,No,1,13,300,3.3
6107,Goy6107,1,New Delhi,North Indian,No,No,No,No,1,11,200,2.8
313139,Hav313139,1,New Delhi,North Indian,No,No,No,No,1,6,450,2.9
309044,Mee309044,1,New Delhi,"Chinese, North Indian",No,No,No,No,2,94,500,2.6
18157406,Shr18157406,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,7,200,3
311196,The311196,1,New Delhi,"Pizza, Fast Food",No,No,No,No,2,16,500,3.1
304965,Vij304965,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,4,450,2.9
18438438,Agg18438438,1,New Delhi,Bakery,No,No,No,No,1,0,250,1
18418252,Bik18418252,1,New Delhi,"Desserts, North Indian",No,No,No,No,1,1,250,1
18163895,Caf18163895,1,New Delhi,Cafe,No,No,No,No,1,0,450,1
18463999,Cak18463999,1,New Delhi,Bakery,No,No,No,No,2,0,500,1
18438457,Com18438457,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,1,300,1
300788,Dar300788,1,New Delhi,"North Indian, Mughlai, Chinese",No,No,No,No,2,3,500,1
18438448,Foo18438448,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,0,300,1
18441706,Him18441706,1,New Delhi,Fast Food,No,No,No,No,1,0,250,1
9855,Hir9855,1,New Delhi,North Indian,No,No,No,No,1,1,200,1
18380146,Jos18380146,1,New Delhi,North Indian,No,No,No,No,1,1,250,1
18409189,Jus18409189,1,New Delhi,Chinese,No,No,No,No,1,0,200,1
18377880,Nat18377880,1,New Delhi,Pizza,No,No,No,No,1,0,300,1
18377888,Paw18377888,1,New Delhi,North Indian,No,No,No,No,1,1,400,1
18438465,Raj18438465,1,New Delhi,Street Food,No,No,No,No,1,0,150,1
18291209,Raj18291209,1,New Delhi,"Pizza, Ice Cream",No,No,No,No,1,0,250,1
18441710,San18441710,1,New Delhi,South Indian,No,No,No,No,1,0,200,1
18419917,Tan18419917,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,3,400,1
18418243,Utt18418243,1,New Delhi,North Indian,No,No,No,No,1,0,200,1
18441700,Utt18441700,1,New Delhi,"North Indian, Chinese, Fast Food",No,No,No,No,1,0,250,1
311189,Yum311189,1,New Delhi,"North Indian, Fast Food",No,No,No,No,1,1,200,1
2055,Agg2055,1,New Delhi,"South Indian, Chinese",No,No,No,No,1,14,350,3.1
2383,Ane2383,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,11,400,2.7
304092,Aro304092,1,New Delhi,North Indian,No,No,No,No,1,18,300,3.4
302471,Ash302471,1,New Delhi,North Indian,No,No,No,No,1,11,250,3
6555,Ban6555,1,New Delhi,Mithai,No,No,No,No,1,8,100,2.9
4716,Bas4716,1,New Delhi,Ice Cream,No,No,No,No,1,21,300,3.4
311364,Bel311364,1,New Delhi,"North Indian, Chinese, Fast Food",No,No,No,No,1,7,400,3
313494,Bha313494,1,New Delhi,Mithai,No,No,No,No,1,8,200,3.2
8628,Bik8628,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,24,150,3.2
18312595,Caf18312595,1,New Delhi,Cafe,No,No,No,No,1,5,450,3.1
1501,Cha1501,1,New Delhi,"North Indian, Chinese",No,Yes,No,No,2,71,700,3
18383610,Chh18383610,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,9,200,3.2
2053,Chi2053,1,New Delhi,Chinese,No,No,No,No,1,13,350,3
311358,Dom311358,1,New Delhi,"Pizza, Fast Food",No,No,No,No,2,28,700,3
301487,Fro301487,1,New Delhi,Bakery,No,No,No,No,1,10,200,3.1
18288186,Gia18288186,1,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,13,400,3.3
8670,Hot8670,1,New Delhi,Fast Food,No,No,No,No,1,53,200,3.4
18376510,Kev18376510,1,New Delhi,Beverages,No,No,No,No,1,4,400,3.1
302452,Kis302452,1,New Delhi,North Indian,No,No,No,No,1,4,150,3
2049,Mad2049,1,New Delhi,"South Indian, Chinese",No,No,No,No,2,91,500,2.7
304090,Meh304090,1,New Delhi,North Indian,No,No,No,No,1,9,350,3.1
6561,Mit6561,1,New Delhi,"North Indian, Street Food, Chinese",No,No,No,No,1,21,300,3.2
6562,Mit6562,1,New Delhi,"Fast Food, North Indian",No,No,No,No,1,46,300,3.4
8672,Pan8672,1,New Delhi,North Indian,No,No,No,No,1,6,150,2.9
18380175,Pun18380175,1,New Delhi,"North Indian, South Indian, Chinese",No,Yes,No,No,2,28,600,3.2
301517,Ram301517,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,23,400,3.1
312858,Sar312858,1,New Delhi,"North Indian, Mughlai",No,No,No,No,1,4,250,2.9
18222576,SFC18222576,1,New Delhi,Fast Food,No,No,No,No,1,11,250,2.8
18455522,SGF18455522,1,New Delhi,"North Indian, Chinese",No,No,No,No,2,4,500,3.1
311168,Sha311168,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,9,400,3
18357957,Shr18357957,1,New Delhi,"North Indian, Chinese",No,No,No,No,2,5,500,3.1
306751,Smi306751,1,New Delhi,"Bakery, Desserts, Chinese, Fast Food",No,No,No,No,1,12,200,3.1
18400759,Spi18400759,1,New Delhi,"North Indian, Chinese",No,No,No,No,2,13,600,3.3
8676,Str8676,1,New Delhi,Chinese,No,No,No,No,1,10,350,2.8
18442666,Sub18442666,1,New Delhi,"Fast Food, Beverages",No,No,No,No,1,4,400,3.1
311115,Sub311115,1,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,2,46,500,2.6
303128,Twe303128,1,New Delhi,"Fast Food, North Indian",No,No,No,No,1,21,300,3.3
18352278,Wah18352278,1,New Delhi,"North Indian, Chinese",No,Yes,No,No,1,7,450,2.6
2054,Ama2054,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,79,400,3.5
5271,Kwa5271,1,New Delhi,"Bakery, Desserts",No,No,No,No,1,51,200,3.5
9954,McD9954,1,New Delhi,"Fast Food, Burger",No,Yes,No,No,2,39,500,3.5
313171,Nag313171,1,New Delhi,"Street Food, North Indian",No,Yes,No,No,1,31,200,3.5
2047,Pes2047,1,New Delhi,"North Indian, Mughlai",No,Yes,No,No,2,195,600,3.7
301015,Sli301015,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,178,450,3.8
300780,Sta300780,1,New Delhi,"Desserts, Ice Cream",No,No,No,No,1,31,100,3.5
18361764,Aun18361764,1,New Delhi,Chinese,No,No,No,No,1,2,300,1
18446401,Bab18446401,1,New Delhi,Fast Food,No,No,No,No,1,1,350,1
18312578,Caf18312578,1,New Delhi,Cafe,No,No,No,No,1,1,450,1
18153555,Chi18153555,1,New Delhi,"Mughlai, Fast Food",No,No,No,No,2,0,600,1
18454520,Cho18454520,1,New Delhi,Desserts,No,No,No,No,1,2,300,1
18416877,Da 18416877,1,New Delhi,Pizza,No,Yes,No,No,2,1,500,1
18361770,Dos18361770,1,New Delhi,South Indian,No,No,No,No,1,3,300,1
18214206,Gan18214206,1,New Delhi,"Bakery, Fast Food",No,No,No,No,1,0,300,1
18426782,Hot18426782,1,New Delhi,"Chinese, Fast Food",No,No,No,No,2,1,500,1
18352209,Ich18352209,1,New Delhi,"North Indian, Awadhi",No,No,No,No,1,1,400,1
18441688,Mad18441688,1,New Delhi,"South Indian, Chinese",No,No,No,No,2,0,500,1
18438429,Mas18438429,1,New Delhi,North Indian,No,Yes,No,No,2,2,600,1
18014115,Nid18014115,1,New Delhi,Bakery,No,No,No,No,1,2,200,1
18489535,Nig18489535,1,New Delhi,North Indian,No,No,No,No,1,0,400,1
18446398,Nir18446398,1,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,1,250,1
18445788,Nit18445788,1,New Delhi,"Desserts, Beverages",No,No,No,No,1,0,400,1
18361757,Raj18361757,1,New Delhi,Chinese,No,No,No,No,1,0,300,1
18273597,Roy18273597,1,New Delhi,North Indian,No,No,No,No,1,0,450,1
301519,Sha301519,1,New Delhi,Street Food,No,No,No,No,1,2,100,1
18445764,Sha18445764,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,0,400,1
18446388,The18446388,1,New Delhi,Fast Food,No,No,No,No,1,2,300,1
301507,Eve301507,1,New Delhi,"Bakery, Chinese, Fast Food",No,Yes,No,No,1,371,350,4
18261157,Gra18261157,1,New Delhi,"Pizza, Salad, Finger Food",Yes,No,No,No,4,27,3500,3.4
18277024,Sha18277024,1,New Delhi,Chinese,Yes,No,No,No,4,65,5000,3.7
18261160,Sor18261160,1,New Delhi,"Seafood, Italian",Yes,No,No,No,4,66,5000,3.9
18219539,Mis18219539,1,New Delhi,"Tea, Cafe",Yes,No,No,No,4,68,2000,4.1
311369,Tam311369,1,New Delhi,"North Indian, Continental, European, Chinese, Thai",Yes,No,No,No,4,400,3800,4.3
308769,Caf308769,1,New Delhi,Cafe,No,No,No,No,1,29,450,3.4
220,Dom220,1,New Delhi,"Pizza, Fast Food",No,No,No,No,2,85,700,2.8
301675,Lus301675,1,New Delhi,"Afghani, North Indian, Pakistani, Arabian",No,No,No,No,2,3,500,1
18144466,Shi18144466,1,New Delhi,Cafe,No,No,No,No,1,14,350,3.1
2739,Dak2739,1,New Delhi,South Indian,Yes,No,No,No,4,315,4000,4
